"hour_buckets","placement_id","average_median_ppm1","average_median_2_5","average_median_4","average_median_10","average_iaq_score","average_iaq_accuracy","average_temperature","average_humidity","average_baro_pressure","average_eco2","average_bvoce","average_gas","average_noise_level","max_noise_level","average_maximum_noise_level"
"2022-03-31 03:00:00",74,0.4,1.41,1.41,1.5,239.08,2.59,21.6,38.46,962.51,1892.56,6.44,91477.23,43.54,99.62,88.08
"2022-03-31 03:00:00",76,0.04,1.03,1.05,1.1,211.57,0.97,38.34,14.31,962.4,1073.76,1.75,117809.41,48.87,110.83,104.29
"2022-03-31 04:00:00",58,0.0,0.99,1.01,1.03,21.12,2.25,30.14,22.65,964.54,484.17,0.48,169363.46,52.78,105.23,84.17
"2022-03-31 04:00:00",60,0.07,1.05,1.08,1.09,33.59,1.0,26.92,27.5,964.85,514.99,0.53,370960.45,50.1,100.92,84.91
"2022-03-31 04:00:00",74,0.03,1.08,1.08,1.19,243.09,2.98,21.57,37.48,964.09,1921.46,6.26,94885.78,44.2,99.37,88.6
"2022-03-31 04:00:00",76,0.02,1.0,1.0,1.02,200.47,0.95,38.2,14.03,964.04,1022.33,1.62,122632.88,49.09,110.83,104.21
"2022-03-31 05:00:00",58,0.0,0.99,0.99,1.01,32.15,2.86,30.13,22.39,966.3,525.36,0.55,172055.45,52.96,106.53,84.3
"2022-03-31 05:00:00",60,0.0,1.02,1.02,1.02,29.37,1.0,27.01,26.92,966.62,507.97,0.52,382838.25,49.67,100.14,84.3
"2022-03-31 05:00:00",74,0.02,1.02,1.02,1.02,242.06,2.6,22.07,36.0,965.87,1798.49,5.54,96176.83,43.83,102.02,86.3
"2022-03-31 05:00:00",76,0.0,1.0,1.0,1.03,173.1,0.98,37.03,14.56,965.8,901.32,1.34,128097.11,48.47,110.83,102.57
"2022-03-31 06:00:00",58,0.22,1.56,2.18,3.33,27.69,2.54,28.83,22.7,967.73,509.19,0.53,180222.54,52.89,107.65,84.28
"2022-03-31 06:00:00",60,0.42,1.87,2.32,4.05,37.21,1.0,26.15,26.82,968.04,521.87,0.54,396342.84,46.89,100.36,79.57
"2022-03-31 06:00:00",74,0.24,1.57,1.96,3.3,229.16,3.0,21.46,35.09,967.33,1735.26,4.75,104102.09,42.62,99.68,82.25
"2022-03-31 06:00:00",76,0.25,1.53,1.85,2.89,134.53,0.93,31.84,17.92,967.24,745.19,1.05,138864.09,46.18,110.82,96.61
"2022-03-31 07:00:00",58,0.87,3.34,4.9,8.15,68.82,3.0,27.53,22.59,969.27,680.41,0.93,178870.5,52.69,110.81,84.07
"2022-03-31 07:00:00",60,1.3,3.97,5.82,10.06,75.33,1.0,25.56,25.73,969.6,588.04,0.7,405156.69,46.71,100.72,79.04
"2022-03-31 07:00:00",74,0.87,2.86,4.29,7.7,248.08,2.32,21.06,33.61,968.83,1850.42,6.08,104539.7,42.84,99.09,80.43
"2022-03-31 07:00:00",76,0.81,2.67,3.63,6.35,214.49,1.0,30.21,18.15,968.75,1077.23,1.76,136916.41,46.0,110.83,96.08
"2022-03-31 08:00:00",58,0.22,1.85,2.21,3.74,26.74,2.21,27.38,21.63,970.79,507.97,0.53,184291.3,52.98,109.26,84.2
"2022-03-31 08:00:00",60,2.34,4.58,5.41,7.84,91.64,1.0,25.4,24.75,971.11,616.21,0.78,413944.45,48.09,108.33,80.01
"2022-03-31 08:00:00",74,0.55,1.82,2.22,3.65,235.08,3.0,21.06,31.69,970.38,1908.79,6.19,110296.04,42.91,98.65,80.08
"2022-03-31 08:00:00",76,0.3,1.71,1.86,3.06,209.4,0.92,30.17,17.12,970.32,1069.43,1.76,141808.58,45.57,110.82,95.47
"2022-03-31 09:00:00",58,0.73,2.31,3.27,5.52,27.07,2.54,27.26,20.78,972.02,506.86,0.51,201394.64,52.87,108.42,84.08
"2022-03-31 09:00:00",60,3.06,6.09,7.42,10.89,53.61,1.0,25.45,23.55,972.38,549.87,0.61,443263.44,48.05,103.05,78.67
"2022-03-31 09:00:00",74,0.95,2.34,3.27,5.85,224.38,2.61,21.21,30.08,971.57,1643.67,4.4,117928.28,43.94,106.92,80.91
"2022-03-31 09:00:00",76,0.92,2.03,2.75,4.85,202.37,1.0,29.56,16.92,971.5,1042.81,1.69,149024.07,46.59,110.67,95.66
"2022-03-31 10:00:00",58,0.79,2.57,3.56,6.4,19.75,1.84,27.24,20.03,973.16,479.34,0.47,224091.97,52.9,102.87,84.01
"2022-03-31 10:00:00",60,2.1,4.68,6.37,11.03,30.26,1.0,25.63,22.55,973.48,510.1,0.52,478845.92,51.53,108.33,82.04
"2022-03-31 10:00:00",74,0.93,2.45,3.42,6.37,212.91,2.85,21.26,28.95,972.75,1464.88,3.29,128428.52,45.52,109.42,83.23
"2022-03-31 10:00:00",76,0.86,2.14,3.08,5.5,146.45,0.92,29.38,16.47,972.68,813.37,1.19,159764.44,47.33,110.83,96.06
"2022-03-31 11:00:00",58,0.47,2.22,3.16,5.44,26.63,2.48,27.19,19.37,974.18,507.87,0.52,256309.25,52.78,110.27,83.88
"2022-03-31 11:00:00",60,2.2,4.73,6.34,10.7,28.35,2.55,25.65,21.65,974.5,508.14,0.52,526750.59,50.44,106.45,79.71
"2022-03-31 11:00:00",74,0.88,2.29,3.09,6.12,167.44,2.19,21.3,27.81,973.74,1059.61,1.72,141332.69,44.57,103.68,81.07
"2022-03-31 11:00:00",76,0.65,2.06,2.62,4.81,99.35,1.0,29.23,16.02,973.69,629.91,0.82,172936.25,47.15,110.83,96.55
"2022-03-31 12:00:00",58,0.24,1.78,2.12,3.55,19.69,2.28,27.27,18.73,975.1,483.23,0.48,271046.32,52.77,110.12,83.85
"2022-03-31 12:00:00",60,1.94,3.88,4.74,6.94,29.99,2.72,25.49,21.18,975.43,513.0,0.53,553069.95,48.56,106.57,80.1
"2022-03-31 12:00:00",74,0.55,1.75,2.07,3.55,215.89,1.0,21.28,27.06,974.66,1083.5,1.77,146707.31,45.09,106.44,81.71
"2022-03-31 12:00:00",76,0.25,1.46,1.63,2.74,80.09,0.92,29.56,15.27,974.62,593.14,0.73,178325.43,46.85,110.83,96.47
"2022-03-31 13:00:00",58,0.07,1.54,1.97,3.57,31.06,2.93,27.33,18.25,975.72,533.37,0.57,279417.08,53.09,109.51,84.27
"2022-03-31 13:00:00",60,1.89,4.01,5.04,7.89,34.46,2.93,25.51,20.64,976.03,524.58,0.55,565576.73,48.26,109.79,80.23
"2022-03-31 13:00:00",74,0.55,1.84,2.4,4.64,194.89,0.91,21.29,26.49,975.28,1005.1,1.59,149881.27,45.38,106.27,82.25
"2022-03-31 13:00:00",76,0.27,1.7,2.1,3.82,81.1,1.0,29.55,14.97,975.24,598.0,0.73,182399.94,47.37,110.83,96.25
"2022-03-31 14:00:00",58,0.03,1.39,1.66,2.86,19.96,2.26,27.47,17.51,976.25,489.11,0.5,301748.63,52.84,108.01,84.0
"2022-03-31 14:00:00",60,1.7,3.48,4.37,6.61,29.76,2.58,25.49,19.99,976.57,513.01,0.53,597584.58,48.17,107.52,79.98
"2022-03-31 14:00:00",74,0.55,1.82,2.18,4.04,158.94,1.0,21.39,25.48,975.8,834.79,1.22,160513.8,45.11,105.59,82.27
"2022-03-31 14:00:00",76,0.27,1.5,1.91,3.33,48.35,0.91,29.5,14.48,975.77,537.33,0.58,192612.82,47.06,110.83,96.48
"2022-03-31 15:00:00",58,0.02,0.95,0.95,1.36,28.52,2.57,27.65,16.84,977.03,521.8,0.54,323437.33,53.24,104.55,84.34
"2022-03-31 15:00:00",60,1.34,2.68,2.84,3.63,30.65,2.76,25.87,19.02,977.35,515.53,0.53,621978.01,52.4,108.12,87.39
"2022-03-31 15:00:00",74,0.03,1.03,1.07,1.68,104.25,0.92,21.53,24.56,976.54,656.92,0.87,170352.0,44.93,109.52,80.72
"2022-03-31 15:00:00",76,0.0,0.98,1.0,1.4,34.92,1.22,29.58,13.99,976.51,518.13,0.54,206893.3,47.29,110.82,95.61
"2022-03-31 16:00:00",58,0.0,0.81,0.81,1.03,14.94,1.96,28.11,15.78,977.82,460.43,0.44,364900.71,52.96,105.8,84.02
"2022-03-31 16:00:00",60,2.77,4.61,4.95,5.89,30.93,2.68,25.89,18.33,978.09,518.69,0.54,673778.81,51.0,108.68,85.15
"2022-03-31 16:00:00",74,0.01,1.0,1.0,1.47,47.66,1.0,22.14,22.72,977.37,542.25,0.59,189178.15,45.75,105.62,79.99
"2022-03-31 16:00:00",76,0.0,1.0,1.0,1.43,32.03,2.41,29.74,13.23,977.33,514.86,0.54,230310.46,47.64,110.81,95.27
"2022-03-31 17:00:00",58,0.0,0.44,0.44,0.55,46.75,2.87,28.14,15.3,978.87,780.09,1.13,386626.34,52.89,110.67,84.03
"2022-03-31 17:00:00",60,0.11,0.82,0.93,1.91,46.12,2.85,26.06,17.5,979.19,571.46,0.67,704263.97,49.56,109.34,83.05
"2022-03-31 17:00:00",74,0.02,0.78,0.81,1.14,57.34,2.22,22.02,22.06,978.44,594.58,0.71,200956.46,44.84,107.53,79.6
"2022-03-31 17:00:00",76,0.0,0.67,0.67,1.02,77.02,2.9,29.8,12.75,978.41,770.6,1.09,242167.16,46.98,110.82,94.3
"2022-03-31 18:00:00",58,0.0,0.22,0.24,0.3,22.04,2.18,28.15,15.04,980.07,548.73,0.62,354481.38,52.82,110.34,84.03
"2022-03-31 18:00:00",60,0.0,0.42,0.42,0.52,69.51,3.0,26.01,17.1,980.38,645.82,0.87,691883.11,47.01,99.06,78.64
"2022-03-31 18:00:00",74,0.0,0.34,0.34,0.39,94.12,1.0,21.55,22.5,979.64,626.62,0.82,187119.98,42.88,97.68,79.97
"2022-03-31 18:00:00",76,0.0,0.25,0.28,0.34,57.85,1.46,29.81,12.67,979.59,650.69,0.83,219709.33,46.61,110.76,95.15
"2022-03-31 19:00:00",58,0.07,1.88,2.35,3.88,86.6,2.9,29.91,14.09,980.87,1299.54,3.13,289336.42,52.91,107.14,84.3
"2022-03-31 19:00:00",60,0.86,2.46,3.14,5.5,119.48,3.0,26.71,16.76,981.16,998.57,1.66,632271.09,51.01,109.34,80.7
"2022-03-31 19:00:00",74,0.4,1.79,2.08,3.28,153.81,0.92,21.91,22.29,980.42,842.96,1.25,174090.47,42.95,101.3,82.53
"2022-03-31 19:00:00",76,0.28,1.53,1.75,2.59,177.21,1.0,37.02,8.93,980.41,1017.95,1.67,187083.58,47.53,110.75,99.47
"2022-03-31 20:00:00",58,1.25,4.01,5.93,9.53,33.82,2.0,28.91,14.67,981.77,711.21,1.39,321938.62,52.92,105.38,84.15
"2022-03-31 20:00:00",60,2.07,5.03,7.34,12.15,112.28,3.0,26.3,17.21,982.08,958.76,1.59,636689.46,50.44,108.17,81.45
"2022-03-31 20:00:00",74,1.38,3.67,4.96,8.85,74.44,1.4,21.86,21.97,981.32,597.28,0.73,194864.6,42.89,98.88,82.0
"2022-03-31 20:00:00",76,1.14,3.43,4.57,7.65,60.48,1.61,32.91,10.73,981.3,595.88,0.72,231408.44,47.6,110.83,98.24
"2022-03-31 21:00:00",58,0.34,1.76,2.15,3.53,39.63,2.93,27.95,14.98,982.46,621.15,0.79,390418.83,53.06,107.24,84.28
"2022-03-31 21:00:00",60,0.67,2.22,2.72,4.7,40.28,3.0,26.14,16.77,982.76,543.9,0.59,724546.97,47.57,100.26,80.06
"2022-03-31 21:00:00",74,0.52,1.76,2.24,3.39,55.88,2.52,21.41,21.96,981.97,575.42,0.69,208783.95,44.02,99.38,82.25
"2022-03-31 21:00:00",76,0.49,1.61,1.81,2.53,68.81,2.97,30.27,11.95,981.96,689.1,0.92,252998.05,47.68,110.83,98.34
"2022-03-31 22:00:00",58,0.0,0.37,0.37,0.39,17.84,2.0,27.89,14.8,982.92,494.04,0.53,403485.5,52.8,110.67,84.12
"2022-03-31 22:00:00",60,0.0,0.55,0.57,0.68,30.8,2.63,26.01,16.63,983.22,516.14,0.53,747624.25,48.08,98.77,80.81
"2022-03-31 22:00:00",74,0.0,0.7,0.7,0.72,28.15,2.01,21.48,21.58,982.47,506.87,0.51,215496.87,43.75,99.84,81.6
"2022-03-31 22:00:00",76,0.01,0.62,0.62,0.65,40.72,2.32,29.66,12.12,982.43,564.78,0.66,262242.2,47.3,110.83,97.55
"2022-03-31 23:00:00",58,0.0,0.32,0.32,0.38,27.24,2.58,27.77,14.68,983.43,518.57,0.54,455933.38,52.69,100.45,83.94
"2022-03-31 23:00:00",60,0.0,0.53,0.55,0.8,27.88,2.62,25.95,16.39,983.75,508.73,0.52,791652.6,47.98,99.87,80.72
"2022-03-31 23:00:00",74,0.0,0.48,0.48,0.55,32.68,2.49,21.33,21.45,983.01,516.24,0.54,230633.23,43.87,98.57,82.35
"2022-03-31 23:00:00",76,0.0,0.42,0.42,0.42,38.35,2.88,28.82,12.54,982.98,551.64,0.62,282769.33,47.42,110.82,97.8
"2022-04-01 00:00:00",58,0.0,0.05,0.05,0.05,11.82,2.1,27.68,14.81,983.86,449.16,0.42,462959.78,52.76,105.57,84.01
"2022-04-01 00:00:00",60,0.0,0.13,0.14,0.16,33.73,2.86,25.84,16.59,984.14,527.64,0.56,803249.14,48.28,99.09,81.2
"2022-04-01 00:00:00",74,0.0,0.12,0.12,0.14,41.97,2.92,21.28,21.7,983.41,550.09,0.61,229946.4,44.08,98.79,82.95
"2022-04-01 00:00:00",76,0.0,0.05,0.05,0.05,29.41,2.5,28.66,12.79,983.39,514.65,0.54,274549.39,48.05,110.83,98.98
"2022-04-01 01:00:00",58,0.0,0.0,0.0,0.0,27.28,2.68,27.61,14.51,984.5,518.79,0.54,472624.82,52.79,102.18,83.97
"2022-04-01 01:00:00",60,0.0,0.0,0.0,0.0,36.91,3.0,25.89,16.13,984.82,536.66,0.58,814269.1,48.64,99.67,81.6
"2022-04-01 01:00:00",74,0.0,0.0,0.0,0.0,34.92,2.6,21.06,21.42,984.03,525.25,0.56,236573.1,44.54,99.94,83.56
"2022-04-01 01:00:00",76,0.0,0.0,0.0,0.0,30.91,2.73,28.62,12.51,984.01,520.57,0.54,280322.62,47.62,110.83,99.11
"2022-04-01 02:00:00",58,0.0,0.0,0.0,0.0,10.8,2.08,27.51,14.2,985.22,443.11,0.41,503827.68,52.81,106.57,84.05
"2022-04-01 02:00:00",60,0.0,0.0,0.0,0.0,28.03,2.75,25.84,15.75,985.51,509.17,0.52,849156.56,49.03,99.8,82.08
"2022-04-01 02:00:00",74,0.0,0.02,0.02,0.02,27.13,2.72,20.96,21.03,984.73,505.99,0.51,249616.69,44.73,99.08,84.0
"2022-04-01 02:00:00",76,0.0,0.0,0.0,0.0,22.99,2.34,28.59,12.21,984.72,490.96,0.49,293857.64,48.62,110.83,100.16
"2022-04-01 03:00:00",58,0.0,0.0,0.0,0.0,27.59,3.0,27.41,13.88,985.96,523.49,0.55,522300.43,52.92,103.99,84.12
"2022-04-01 03:00:00",60,0.0,0.0,0.0,0.0,30.28,3.0,25.79,15.33,986.28,515.58,0.53,873066.18,48.51,107.55,81.6
"2022-04-01 03:00:00",74,0.0,0.0,0.0,0.0,29.63,2.78,20.81,20.58,985.54,513.6,0.53,258020.58,44.66,99.8,84.12
"2022-04-01 03:00:00",76,0.0,0.0,0.0,0.0,35.8,3.0,28.59,11.85,985.52,542.41,0.59,301931.42,48.09,110.83,99.8
"2022-04-01 04:00:00",58,0.0,0.0,0.0,0.0,10.33,2.05,27.32,13.45,986.76,443.91,0.42,543998.32,52.71,107.02,83.99
"2022-04-01 04:00:00",60,0.0,0.0,0.0,0.0,32.14,2.88,25.87,14.76,987.09,520.3,0.54,895446.0,49.21,98.95,82.13
"2022-04-01 04:00:00",74,0.0,0.0,0.0,0.0,23.68,2.26,20.75,19.99,986.32,493.82,0.49,268434.23,44.27,101.94,83.57
"2022-04-01 04:00:00",76,0.0,0.0,0.0,0.0,26.91,2.43,28.39,11.56,986.32,506.61,0.53,315012.03,48.31,110.83,100.8
"2022-04-01 05:00:00",58,0.0,0.45,0.47,0.77,28.19,2.72,27.47,12.87,987.89,531.17,0.57,590375.07,52.78,103.34,84.08
"2022-04-01 05:00:00",60,0.0,0.47,0.55,0.81,32.85,2.83,25.77,14.24,988.2,522.94,0.55,942460.79,50.06,100.51,80.89
"2022-04-01 05:00:00",74,0.0,0.42,0.46,0.67,42.05,2.83,21.07,19.01,987.41,563.47,0.65,282307.34,44.66,100.9,84.52
"2022-04-01 05:00:00",76,0.0,0.45,0.47,0.54,27.85,2.65,29.08,10.64,987.41,513.93,0.53,364309.2,48.55,110.82,99.88
"2022-04-01 06:00:00",58,0.02,0.8,0.87,1.56,15.59,2.24,27.75,12.49,989.0,476.89,0.48,535634.09,52.72,107.52,83.99
"2022-04-01 06:00:00",60,0.0,1.04,1.21,1.98,74.16,3.0,26.03,13.86,989.3,673.31,0.89,900447.28,46.5,103.77,78.39
"2022-04-01 06:00:00",74,0.0,0.79,0.86,1.44,69.03,2.66,21.54,18.22,988.56,735.87,1.02,261293.01,43.03,100.46,81.57
"2022-04-01 06:00:00",76,0.0,0.77,0.81,1.22,61.33,2.61,29.57,10.2,988.56,813.34,1.28,313643.47,47.31,110.77,97.57
"2022-04-01 07:00:00",58,0.0,1.02,1.13,1.87,65.86,3.0,27.71,12.59,990.34,1047.85,1.82,406584.41,52.79,104.52,84.0
"2022-04-01 07:00:00",60,0.01,1.07,1.2,2.17,167.79,3.0,26.0,13.93,990.66,1222.78,2.24,787863.32,46.21,97.6,78.14
"2022-04-01 07:00:00",74,0.0,1.02,1.09,1.82,162.46,3.0,21.86,17.95,989.87,1404.71,2.96,222553.78,42.27,98.12,80.01
"2022-04-01 07:00:00",76,0.0,0.99,1.0,1.59,85.82,3.0,29.41,10.33,989.85,721.59,0.99,265316.69,46.26,110.83,95.14
"2022-04-01 08:00:00",58,0.0,1.2,1.32,2.2,29.35,2.15,27.78,12.56,991.4,654.74,0.89,402360.03,52.76,106.89,84.0
"2022-04-01 08:00:00",60,3.03,5.06,5.68,7.63,174.07,3.0,25.73,14.29,991.67,1227.31,2.21,774614.53,47.51,102.9,78.41
"2022-04-01 08:00:00",74,0.2,1.28,1.42,2.44,41.5,0.91,21.83,17.95,990.95,525.67,0.56,227393.16,42.79,99.96,79.92
"2022-04-01 08:00:00",76,0.06,1.08,1.16,1.74,65.26,2.53,30.12,9.94,990.93,622.95,0.8,267659.74,46.27,110.82,94.89
"2022-04-01 09:00:00",58,0.0,1.03,1.13,1.85,40.66,2.88,27.56,12.64,992.43,618.19,0.77,411795.65,52.84,110.12,84.06
"2022-04-01 09:00:00",60,3.86,5.95,6.58,8.35,165.56,3.0,25.83,14.17,992.77,1133.33,1.91,784172.24,46.82,97.93,77.72
"2022-04-01 09:00:00",74,0.03,1.1,1.19,2.07,93.95,1.0,21.76,18.0,991.95,683.76,0.91,225224.38,44.14,104.03,80.57
"2022-04-01 09:00:00",76,0.03,1.06,1.09,1.62,74.34,3.0,29.83,10.07,991.97,655.42,0.85,267802.37,47.21,110.81,95.25
"2022-04-01 10:00:00",58,0.0,1.1,1.28,2.19,11.84,1.92,27.56,12.24,993.39,446.63,0.42,500812.39,52.82,104.1,83.91
"2022-04-01 10:00:00",60,3.72,6.05,7.0,9.99,111.25,3.0,25.85,13.75,993.7,777.32,1.12,856839.06,47.2,100.73,78.28
"2022-04-01 10:00:00",74,0.12,1.13,1.24,2.29,30.92,2.25,21.91,17.35,992.94,513.91,0.53,258574.24,44.58,99.47,80.64
"2022-04-01 10:00:00",76,0.07,1.19,1.29,2.39,24.54,2.27,29.4,9.99,992.91,493.89,0.5,309683.24,46.68,110.6,95.42
"2022-04-01 11:00:00",58,1.24,4.63,8.46,19.67,31.73,2.88,27.53,12.05,994.11,556.33,0.63,527548.59,52.88,104.99,84.09
"2022-04-01 11:00:00",60,7.4,15.75,26.41,69.86,87.29,3.0,25.73,13.58,994.41,644.39,0.86,893958.16,46.79,98.23,77.85
"2022-04-01 11:00:00",74,1.61,4.68,8.07,21.33,55.64,3.0,21.63,17.31,993.65,595.16,0.72,264030.5,44.36,102.17,81.47
"2022-04-01 11:00:00",76,1.57,4.67,8.32,20.15,52.7,2.97,29.3,9.88,993.65,615.56,0.75,309841.23,47.41,110.73,95.92
"2022-04-01 12:00:00",58,1.69,5.62,9.78,20.2,16.49,2.1,27.49,12.07,994.63,487.45,0.52,518808.7,52.92,105.12,84.01
"2022-04-01 12:00:00",60,7.26,14.57,22.94,50.12,94.38,3.0,25.72,13.57,994.97,658.91,0.9,887650.47,47.3,100.14,78.35
"2022-04-01 12:00:00",74,1.64,4.69,7.74,16.94,40.79,2.52,21.2,17.77,994.19,540.68,0.6,259234.11,45.73,109.85,83.37
"2022-04-01 12:00:00",76,1.48,4.29,7.03,14.55,36.05,2.47,29.62,9.72,994.16,535.94,0.6,318892.5,47.72,110.75,95.88
"2022-04-01 13:00:00",58,0.8,2.79,4.47,8.77,31.19,2.88,27.49,12.18,995.02,577.06,0.67,553501.9,52.84,106.03,83.78
"2022-04-01 13:00:00",60,4.84,9.09,12.87,24.17,61.88,3.0,25.73,13.65,995.32,578.9,0.68,915226.03,47.76,98.34,78.58
"2022-04-01 13:00:00",74,0.96,2.68,3.9,8.74,36.36,2.44,21.73,17.43,994.55,556.96,0.63,274762.65,45.06,107.89,82.92
"2022-04-01 13:00:00",76,0.86,2.34,3.21,6.18,47.09,2.93,30.82,9.22,994.51,622.43,0.78,333946.64,47.81,110.83,96.07
"2022-04-01 14:00:00",58,0.32,1.85,2.44,4.85,40.49,2.22,27.45,12.19,995.1,900.78,2.15,390715.84,52.83,104.71,84.07
"2022-04-01 14:00:00",60,3.73,6.52,8.19,12.5,203.89,1.67,25.71,13.66,995.4,1180.28,2.12,788382.7,46.89,99.83,78.66
"2022-04-01 14:00:00",74,0.6,1.87,2.33,4.48,183.57,2.97,21.44,17.69,994.6,1575.11,4.03,218608.37,42.33,107.62,81.53
"2022-04-01 14:00:00",76,0.41,1.57,1.82,3.25,121.07,2.55,29.94,9.63,994.57,1307.7,3.18,273801.9,46.94,110.82,95.05
"2022-04-01 15:00:00",58,0.0,1.03,1.03,1.26,32.21,2.63,27.46,12.11,995.37,545.58,0.6,416983.23,53.08,104.15,84.26
"2022-04-01 15:00:00",60,2.15,3.59,3.78,4.4,198.6,1.0,25.66,13.56,995.65,1130.93,1.91,794962.84,47.88,103.5,79.26
"2022-04-01 15:00:00",74,0.02,1.02,1.03,1.24,64.87,1.43,21.73,17.25,994.87,665.72,0.91,236855.82,42.59,109.13,81.28
"2022-04-01 15:00:00",76,0.02,1.0,1.0,1.2,60.99,2.8,30.85,9.13,994.84,615.51,0.77,287614.21,46.25,110.78,94.73
"2022-04-01 16:00:00",58,0.55,2.24,2.84,4.17,16.38,2.1,27.5,12.09,995.53,484.79,0.5,502778.79,53.0,105.8,84.21
"2022-04-01 16:00:00",60,2.85,5.18,6.11,8.32,115.68,1.0,25.69,13.64,995.84,711.53,0.99,857751.3,50.22,108.04,79.35
"2022-04-01 16:00:00",74,0.83,2.25,2.7,4.19,64.67,2.9,21.36,17.73,995.03,653.87,0.86,258240.29,44.28,107.32,83.08
"2022-04-01 16:00:00",76,0.81,2.1,2.4,3.45,38.09,2.41,29.86,9.7,995.03,545.72,0.61,315949.61,47.69,110.83,95.01
"2022-04-01 17:00:00",58,0.0,0.84,0.89,1.08,93.24,3.0,27.52,12.22,995.77,1551.94,3.94,373977.52,53.01,105.88,84.29
"2022-04-01 17:00:00",60,0.15,1.07,1.1,1.44,223.93,1.0,25.74,13.57,996.06,1195.01,2.11,773627.17,49.06,99.35,78.58
"2022-04-01 17:00:00",74,0.03,1.02,1.03,1.4,159.45,1.32,21.05,18.19,995.32,987.45,1.8,208579.14,41.45,109.63,81.06
"2022-04-01 17:00:00",76,0.0,0.97,0.97,1.2,93.66,1.13,29.69,9.89,995.35,703.89,0.95,256053.61,46.63,110.83,94.48
"2022-04-01 18:00:00",58,0.0,0.25,0.25,0.27,36.09,2.15,27.43,12.42,996.08,707.82,1.11,358304.47,52.97,110.54,84.16
"2022-04-01 18:00:00",60,0.0,0.57,0.57,0.69,227.02,1.85,25.7,13.74,996.37,1324.06,2.66,743108.09,46.81,100.41,79.38
"2022-04-01 18:00:00",74,0.0,0.48,0.48,0.53,184.56,1.0,21.01,18.46,995.63,1079.16,1.9,200690.61,41.52,99.7,80.11
"2022-04-01 18:00:00",76,0.0,0.39,0.4,0.42,154.54,2.6,29.51,10.12,995.65,1149.97,2.25,237735.75,46.51,110.83,94.48
"2022-04-01 19:00:00",58,0.0,0.62,0.65,1.02,25.02,2.0,27.44,12.65,996.16,500.88,0.5,519959.64,52.87,105.78,84.16
"2022-04-01 19:00:00",60,0.0,0.83,0.86,1.12,124.71,2.87,25.65,14.03,996.46,866.16,1.36,807366.22,49.12,99.48,81.37
"2022-04-01 19:00:00",74,0.0,0.89,0.97,1.36,35.92,1.68,21.59,18.14,995.72,526.23,0.57,266816.53,42.66,101.91,82.22
"2022-04-01 19:00:00",76,0.0,0.83,0.83,1.21,27.91,2.05,29.45,10.3,995.72,506.86,0.51,332701.15,47.13,110.83,95.95
"2022-04-01 20:00:00",58,0.0,0.31,0.31,0.35,9.9,1.93,27.55,12.63,996.37,440.97,0.41,634166.24,52.71,109.76,83.99
"2022-04-01 20:00:00",60,0.0,0.6,0.62,0.71,29.46,2.72,25.6,14.14,996.67,510.9,0.52,920259.73,47.95,107.27,81.01
"2022-04-01 20:00:00",74,0.0,1.0,1.0,1.12,35.93,2.9,21.58,18.14,995.93,545.49,0.6,302645.51,42.83,99.53,82.51
"2022-04-01 20:00:00",76,0.0,0.97,0.97,1.02,40.37,2.62,30.39,9.81,995.94,583.3,0.71,368532.57,47.39,110.75,97.5
"2022-04-01 21:00:00",58,0.0,0.11,0.11,0.11,24.64,2.43,27.46,12.59,996.41,499.98,0.5,648213.21,52.65,105.23,83.93
"2022-04-01 21:00:00",60,0.0,0.3,0.3,0.31,27.99,2.65,25.35,14.23,996.72,507.33,0.51,942652.23,48.86,99.94,81.2
"2022-04-01 21:00:00",74,0.02,0.9,0.9,0.9,22.89,2.18,21.41,18.09,995.95,491.86,0.5,312056.97,42.62,99.63,82.63
"2022-04-01 21:00:00",76,0.0,0.83,0.83,0.83,20.84,2.26,30.67,9.56,995.96,484.33,0.48,379107.48,47.49,110.82,97.84
"2022-04-01 22:00:00",58,0.0,0.08,0.08,0.08,12.1,2.14,27.41,12.69,996.49,458.43,0.44,631211.72,53.05,104.08,84.33
"2022-04-01 22:00:00",60,0.0,0.18,0.18,0.18,37.22,2.97,25.38,14.22,996.82,531.35,0.57,953491.3,48.78,99.66,81.47
"2022-04-01 22:00:00",74,0.0,0.86,0.86,0.87,61.35,3.0,21.46,18.17,996.03,719.48,1.04,299407.57,42.39,98.91,81.74
"2022-04-01 22:00:00",76,0.02,0.69,0.69,0.7,64.54,2.9,29.73,10.1,996.04,835.71,1.35,354931.5,47.16,110.83,97.24
"2022-04-01 23:00:00",58,0.0,0.5,0.5,0.5,128.16,3.0,27.25,13.38,996.6,2454.05,27.24,334468.4,52.81,103.2,84.01
"2022-04-01 23:00:00",60,0.02,0.63,0.63,0.65,207.12,2.52,25.23,14.93,996.92,1513.23,4.15,731668.7,48.2,101.22,81.66
"2022-04-01 23:00:00",74,0.03,1.0,1.0,1.02,244.38,1.98,21.32,19.11,996.12,2468.63,20.09,159224.29,43.14,100.16,82.36
"2022-04-01 23:00:00",76,0.0,1.0,1.0,1.0,236.75,1.98,28.95,11.06,996.11,2458.67,20.37,159221.05,47.66,110.83,98.59
"2022-04-02 00:00:00",58,0.02,0.81,0.81,0.83,214.69,1.73,27.18,13.33,996.2,2480.69,150.05,200884.18,52.78,107.44,84.11
